ACTIVITY DATE,BUSINESS UNIT,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC
9/4/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,9.5,83.98333333,184,5%,46%
9/4/2020,RIS,1891,1243889,657.7942887,378.6641667,381.6,0.992306516,0,0,,2.65,72,372.4,839.5,9%,44%
9/4/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,5.05,32.25,266.3,579.5166667,6%,46%
9/4/2020,WISE,5416,3537448,653.1477105,1091.815833,1149.133333,0.950121106,0,0,,11.4,91.55,722.5333333,2127.583333,4%,34%
9/5/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/5/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/5/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/5/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/5/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/5/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/5/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/6/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/7/2020,Client Transactions,471,0,0,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/7/2020,Participant Transactions,78,0,0,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/7/2020,RAM,1,0,0,0,7.500000002,0,0,0,,0,0,0.5,8,0%,6%
9/7/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/7/2020,RIS,0,0,#DIV/0!,0.000833333,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/7/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/7/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,1,16,0%,6%
9/8/2020,Client Transactions,1644,972924,591.8029197,232.0369444,217,1.069294675,0,0,,0,0.5,111,328,0%,34%
9/8/2020,Participant Transactions,2755,1735812,630.0588022,420.3083333,424.75,0.989542868,0,0,,0,10.75,102.25,542,2%,19%
9/8/2020,RAM,2745,2680819,976.6189435,437.9011112,450.5000001,0.972033543,0,0,,4,21.41666667,216,704,3%,31%
9/8/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.283333333,12,61.53333333,176.7833333,7%,35%
9/8/2020,RIS,2386,1646509,690.0708298,419.5280556,431.8833333,0.971392094,0,0,,31.36666667,113.3333333,343.1166667,830,14%,41%
9/8/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,7.4,22.41666667,192.25,581,4%,33%
9/8/2020,WISE,8094,5456702,674.166296,1560.085833,1689.95,0.923155024,0,0,,12.38333333,122.5833333,576.6333333,2173.716667,6%,27%
9/9/2020,Client Transactions,2203,1043174,473.5242851,259.08,258.0833333,1.003861802,0,0,,0,0,62.5,326.5,0%,19%
9/9/2020,Participant Transactions,2327,1335248,573.806618,346.0052778,382.4166666,0.904786083,0,0,,0,0,111.3333333,532,0%,21%
9/9/2020,RAM,2194,2434128,1109.447584,333.8197223,343.25,0.972526503,0,0,,0,33,240.0833333,704,5%,34%
9/9/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,8.033333333,3.75,53.78333333,176,2%,31%
9/9/2020,RIS,2165,1457016,672.9866051,367.7127778,368.1833333,0.998721953,0,0,,6.766666667,39.75,356.1833333,831.5,5%,43%
9/9/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.533333333,0.25,223.5333333,580.9166667,0%,38%
9/9/2020,WISE,6710,4359197,649.6567809,1231.353611,1294.616667,0.951133755,0,0,,16,60.58333333,623.8,2129.5,3%,29%
9/10/2020,Client Transactions,2089,950482,454.9937769,237.0316667,262,0.904701018,0,0,,0,0,60.08333333,328.5,0%,18%
9/10/2020,Participant Transactions,2124,1285346,605.153484,325.9569444,363.3333333,0.897129205,0,0,,0,17.25,125.8333333,528,3%,24%
9/10/2020,RAM,2196,2313006,1053.281421,333.9080556,348.0000001,0.959505907,0,0,,0,24,282.5,696,3%,41%
9/10/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,1,59.5,176.5,1%,34%
9/10/2020,RIS,2026,1293115,638.2601185,276.8794444,284.2,0.974241536,0,0,,9.866666667,19.25,354.25,809,2%,44%
9/10/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,6.566666667,0,236.55,581.55,0%,41%
9/10/2020,WISE,6278,4085707,650.797547,1138.507778,1197.716667,0.950565196,0,0,,11.76666667,88.08333333,613.45,2121.333333,4%,29%
9/11/2020,Client Transactions,1303,1045489,802.370683,197.9133333,247.6666666,0.799111709,0,0,,222.1666667,1.5,303,328.5,0%,92%
9/11/2020,Participant Transactions,1604,731320,455.9351621,61.59027771,364.7499999,0.168856142,0,0,,320.9166667,6,460.3333333,524.5,1%,88%
9/11/2020,RAM,995,1551588,1559.384925,159.9297223,269.6666667,0.593064483,0,0,,227.1666667,52,459.5833333,592,9%,78%
9/11/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,3.1,0,63.08333333,176,0%,36%
9/11/2020,RIS,1917,1244781,649.3380282,303.7338889,300.4,1.011098165,0,0,,26.43333333,29.91666667,390.5333333,830,4%,47%
9/11/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,12.75,15.16666667,243.1666667,581.5666667,3%,42%
9/11/2020,WISE,5946,3941224,662.8361924,1175.626389,1287.1,0.913391647,0,0,,52.68333333,95.75,686.6833333,2110.116667,5%,33%
9/12/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/12/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/12/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/12/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/12/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/12/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/12/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/13/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/14/2020,Client Transactions,1983,967785,488.0408472,249.8616666,263.5,0.948241619,0,0,,0,0,66.5,330,0%,20%
9/14/2020,Participant Transactions,2697,1570262,582.2254357,376.0069444,390.2499999,0.96350274,0,0,,0.75,10,122,528.75,2%,23%
9/14/2020,RAM,2543,2673442,1051.294534,484.3555556,498.9166668,0.970814543,0,0,,0,29.25,171.0833333,698,4%,25%
9/14/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,4.833333333,5,42.83333333,176,3%,24%
9/14/2020,RIS,2475,1693931,684.4165657,535.9375,523.5666666,1.023628,0,0,,31.46666667,23,217.4333333,817,3%,27%
9/14/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.4,47,161.4,570.75,8%,28%
9/14/2020,WISE,8221,5686374,691.6888456,1693.297222,1828.133333,0.926243831,0,0,,29.48333333,133.8333333,562.3166667,2168.316667,6%,26%
9/15/2020,Client Transactions,2659,970135,364.8495675,250.6072222,240.5833333,1.041664935,0,0,,0,0,87.41666667,328,0%,27%
9/15/2020,Participant Transactions,2605,1396575,536.1132438,323.0261111,352.0833333,0.917470611,0,0,,0,3.25,135.0833333,528,1%,26%
9/15/2020,RAM,2198,2262739,1029.453594,299.4866667,321.0833333,0.932738126,0,0,,0.416666667,27,290.1666667,848,3%,34%
9/15/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,3.233333333,8,72.4,176.5,5%,41%
9/15/2020,RIS,2175,1438423,661.343908,312.8986111,313.9833333,0.996545287,0,0,,19.03333333,4.75,353.15,816.5,1%,43%
9/15/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,11.81666667,11.75,261.7333333,585,2%,45%
9/15/2020,WISE,6733,4609761,684.651864,1403.826667,1459.833333,0.96163489,0,0,,17.83333333,124.9166667,725.5,2126.816667,6%,34%
9/16/2020,Client Transactions,1958,960764,490.6864147,249.8969444,276.1666666,0.904877288,0,0,,0,0,44.41666667,326.5,0%,14%
9/16/2020,Participant Transactions,1931,1162410,601.9730709,261.6197222,284.5,0.919577231,0,0,,0,8.5,140.6666667,532,2%,26%
9/16/2020,RAM,2306,2348976,1018.6366,228.6194445,243.5,0.938888889,0,0,,0,10.33333333,333.8333333,838,1%,40%
9/16/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.516666667,6,56.01666667,176.5,3%,32%
9/16/2020,RIS,2005,1299688,648.2234414,251.6338889,242.3166667,1.038450604,0,0,,23.65,15.83333333,370.45,816,2%,45%
9/16/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,12.38333333,1,276.6333333,581.9166667,0%,48%
9/16/2020,WISE,6223,4265951,685.5135787,1234.804722,1303.5,0.947299365,0,0,,10.5,83.66666667,718.3333333,2099.433333,4%,34%
9/17/2020,Client Transactions,1636,1016912,621.5843521,260.9172222,272.1666666,0.958667075,0,0,,0,1,49.91666667,328.5,0%,15%
9/17/2020,Participant Transactions,1853,1126732,608.0582839,249.975,257.4166666,0.971090968,0,0,,0,17.16666667,169.8333333,528,3%,32%
9/17/2020,RAM,1965,2321510,1181.430025,303.2616667,312.5000001,0.970437333,0,0,,0,5.333333333,292.75,832,1%,35%
9/17/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.266666667,0,63.35,177.35,0%,36%
9/17/2020,RIS,1774,1159817,653.7863585,234.7722222,235.3833333,0.997403762,0,0,,9.633333333,47.91666667,393.6833333,789,6%,50%
9/17/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,12.7,9,271.0333333,580.8,2%,47%
9/17/2020,WISE,5889,3883614,659.4691798,1166.124167,1236.499722,0.943084859,0,0,,4.6,96,755.6833333,2099.25,5%,36%
9/18/2020,Client Transactions,2485,1042657,419.5802817,271.9419444,279.0833333,0.974411267,0,0,,0,0,49.41666667,328.5,0%,15%
9/18/2020,Participant Transactions,1629,986637,605.6703499,271.1363889,302.9166666,0.895085741,0,0,,0,28.25,164.4166667,524,5%,31%
9/18/2020,RAM,1717,1902171,1107.845661,313.8955556,320.4166667,0.979648028,0,0,,3.833333333,4,291.0833333,832,0%,35%
9/18/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,3.916666667,0,62,176,0%,35%
9/18/2020,RIS,1885,1233899,654.5883289,344.7919444,330.1166667,1.044454822,0,0,,17.86666667,20.25,378.5,806.25,3%,47%
9/18/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.716666667,16.83333333,275.9833333,589.5,3%,47%
9/18/2020,WISE,6016,4027540,669.4714096,1276.206111,1342.133333,0.950878783,0,0,,14.98333333,120,782.7333333,2093.75,6%,37%
9/19/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/19/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,5,0%,0%
9/19/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/19/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/19/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/19/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/19/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/20/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/20/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,4,0%,0%
9/20/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/20/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/20/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/20/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/20/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/21/2020,Client Transactions,2384,937597,393.2873322,244.4713889,257.1666667,0.950634046,0,0,,0,8,71.33333333,328.5,2%,22%
9/21/2020,Participant Transactions,2408,1485085,616.7296512,363.8641666,363.9999999,0.999626832,0,0,,0,20,144.5,528,4%,27%
9/21/2020,RAM,1927,2415480,1253.492475,437.5738889,459.9166668,0.951419943,0,0,,1.833333333,8,196.0833333,834,1%,24%
9/21/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.583333333,0,52.83333333,176,0%,30%
9/21/2020,RIS,2355,1529730,649.566879,423.3416667,443.6666666,0.95418858,0,0,,26.9,85.55,269.6666667,786.1166667,11%,34%
9/21/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,5.816666667,42.16666667,183.4833333,579.9,7%,32%
9/21/2020,WISE,8090,5505048,680.4756489,1767.33,1965.85,0.899015693,0,0,,11.95,109.1666667,527.5666667,2116.683333,5%,25%
9/22/2020,Client Transactions,1901,864782,454.9089953,228.4063889,230.3333333,0.991634105,0,0,,0,0,97.66666667,328,0%,30%
9/22/2020,Participant Transactions,2242,1516191,676.2671722,358.7466666,360.4166666,0.995366474,0,0,,2.75,4,124.9166667,529,1%,24%
9/22/2020,RAM,2054,2436141,1186.047225,330.44,342.9166667,0.963616039,0,0,,3.083333333,0,289.8333333,824,0%,35%
9/22/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.583333333,1,66.01666667,176,1%,38%
9/22/2020,RIS,2072,1332710,643.1998069,334.5425,351.0166666,0.953067281,0,0,,28.83333333,45.16666667,343.2,786.5,6%,44%
9/22/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.5,10,271.5333333,580.5,2%,47%
9/22/2020,WISE,6634,4319066,651.0500452,1457.667222,1551.083333,0.939773635,0,0,,10.53333333,109.8333333,674.2833333,2205.95,5%,31%
9/23/2020,Client Transactions,1815,1040359,573.200551,266.5758333,274.6666667,0.970543083,0,0,,0,0,51.83333333,326.5,0%,16%
9/23/2020,Participant Transactions,1937,1363696,704.0247806,335.0202777,346.9166666,0.965708223,0,0,,0,7.916666667,145.5,528.5,1%,28%
9/23/2020,RAM,2128,2486404,1168.422932,328.0447223,340.75,0.962713785,0,0,,0,19.5,297.75,822,2%,36%
9/23/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.316666667,0,69.48333333,176.25,0%,39%
9/23/2020,RIS,1906,1175918,616.9559286,348.3608333,360.55,0.966192854,0,0,,9.95,45.66666667,364.1666667,785.25,6%,46%
9/23/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.366666667,1,300.8666667,582.3833333,0%,52%
9/23/2020,WISE,6370,4241042,665.7836735,1312.019722,1421.1,0.923242363,0,0,,7.333333333,106.8833333,698.0333333,2193,5%,32%
9/24/2020,Client Transactions,1728,1038836,601.1782407,270.8083333,267.5833333,1.01205232,0,0,,0,0,60.91666667,328.5,0%,19%
9/24/2020,Participant Transactions,2197,1250795,569.3195266,320.0291666,337.4166666,0.948468758,0,0,,0,10,144.9166667,524.1666667,2%,28%
9/24/2020,RAM,2139,2201836,1029.376344,395.2169445,409.1666668,0.965906992,0,0,,0,21,233.5833333,816,3%,29%
9/24/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.45,0,85.2,176.25,0%,48%
9/24/2020,RIS,1782,1083319,607.9231201,278.8497222,297.1666666,0.938361376,0,0,,13.5,8.5,242.25,759,1%,32%
9/24/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.75,4,305.3333333,580,1%,53%
9/24/2020,WISE,5930,3903008,658.1801012,1251.804167,1319.633333,0.94859999,0,0,,10.18333333,75.43333333,690.2,2287.5,3%,30%
9/25/2020,Client Transactions,2155,953692,442.5484919,233.6355555,258.0833333,0.905271768,0,0,,0,0,70.41666667,328.5,0%,21%
9/25/2020,Participant Transactions,1786,1138646,637.5397536,292.5722222,311.3333333,0.939739472,0,0,,0,14.5,165.75,520.1666667,3%,32%
9/25/2020,RAM,1899,2301759,1212.090047,374.4894445,383.8333334,0.97565639,0,0,,0.916666667,10.5,252.9166667,816,1%,31%
9/25/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.166666667,8,79.41666667,175.75,5%,45%
9/25/2020,RIS,1904,1155637,606.9522059,338.6338889,343.0166666,0.987222843,0,0,,15.98333333,40.13333333,272.85,776.5,5%,35%
9/25/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.9,12.91666667,273.9833333,579.9833333,2%,47%
9/25/2020,WISE,5824,3910468,671.4402473,1290.311389,1342.366667,0.961221268,0,0,,3.666666667,151,800.2333333,2298.5,7%,35%
9/26/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/26/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/26/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/26/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/26/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/26/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/26/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/27/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
9/28/2020,Client Transactions,2465,1004763,407.6117647,256.3152778,257.5833333,0.995077106,0,0,,0,0,70.91666667,328.5,0%,22%
9/28/2020,Participant Transactions,2387,1453953,609.1131127,361.0972222,370.1666666,0.975499024,0,0,,0,23.5,145,529.5,4%,27%
9/28/2020,RAM,2268,2601325,1146.968695,387.8444445,397.8333334,0.974891775,0,0,,1.166666667,8,248.75,825.25,1%,30%
9/28/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2,3,47.25,176.25,2%,27%
9/28/2020,RIS,2702,1734883,642.0736491,468.3408333,479.1333333,0.977474955,0,0,,18.53333333,49.16666667,199.1166667,777.5,6%,26%
9/28/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,11.3,52.75,122.8,512,10%,24%
9/28/2020,WISE,7658,4992310,651.9078088,1604.814722,1702.9,0.942401035,0,0,,16.76666667,163.1666667,564.1166667,2199.883333,7%,26%
9/29/2020,Client Transactions,2058,1042573,506.5952381,251.3977778,236.6666666,1.062244131,0,0,,0,1.25,85.66666667,328,0%,26%
9/29/2020,Participant Transactions,2246,1500978,668.2894034,325.2669444,332.7499999,0.977511478,0,0,,0,8,127.0833333,528,2%,24%
9/29/2020,RAM,2178,2458187,1128.644169,327.5825,333.75,0.981520599,0,0,,0.75,11.41666667,289.4166667,823.25,1%,35%
9/29/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.166666667,0,59.16666667,175.75,0%,34%
9/29/2020,RIS,2304,1432218,621.6223958,405.2408333,415.7166666,0.974800545,0,0,,14.83333333,28.91666667,240.3,776,4%,31%
9/29/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.85,22.78333333,187.6333333,512,4%,37%
9/29/2020,WISE,6565,4271482,650.6446306,1381.8725,1439.416667,0.960022579,0,0,,2.616666667,85,673.2,2268.833333,4%,30%
9/30/2020,Client Transactions,2608,1299738,498.3657975,265.6058333,272.6666666,0.974104523,2,41,0.048780488,0,0,53.91666667,326.5833333,0%,17%
9/30/2020,Participant Transactions,2020,1667948,825.7168317,355.6111111,364.5,0.975613474,2,67,0.029850746,0,4.5,118.6666667,537,1%,22%
9/30/2020,RAM,2292,2371280,1034.589878,299.3494445,308.5833334,0.970076514,2,103,0.019417476,1.5,31.16666667,327.5,822,4%,40%
9/30/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,2,22,0.090909091,0.316666667,1.5,47.56666667,175.75,1%,27%
9/30/2020,RIS,2056,1290002,627.4328794,387.1825,370.6999999,1.044463178,2,94,0.021276596,18.3,33.75,241.3,776,4%,31%
9/30/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,2,0,,4.666666667,3.583333333,176.5,511,1%,35%
9/30/2020,WISE,6378,4106153,643.7994669,1320.037222,1369.233333,0.964070323,2,283,0.007067138,9.183333333,65.75,657.35,2248.5,3%,29%
10/1/2020,Client Transactions,2013,964335,479.0536513,242.2083333,264.5,0.915721487,0,0,,0,1,64,328.5,0%,19%
10/1/2020,Participant Transactions,2422,1482966,612.2898431,340.5866666,354.6666666,0.960300752,0,0,,0,2.5,133.75,528,0%,25%
10/1/2020,RAM,2111,2689813,1274.18901,310.6625,332.1333334,0.935354777,0,0,,1.7,0,301.95,816,0%,37%
10/1/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.55,8,54.8,175.75,5%,31%
10/1/2020,RIS,2520,1480694,587.5769841,353.885,371.1833333,0.953396794,0,0,,10.4,28,225.9,743,4%,30%
10/1/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,7.383333333,12.75,184.3833333,511.5,2%,36%
10/1/2020,WISE,6750,4326318,640.936,1458.595556,1521.408055,0.958714232,0,0,,14.43333333,101.3333333,729.25,2255.05,4%,32%
10/2/2020,Client Transactions,2471,958639,387.9558883,240.1819444,248.5,0.966526939,0,0,,0,0,80,328.5,0%,24%
10/2/2020,Participant Transactions,2008,1319875,657.3082669,307.0533333,323.2499999,0.949894303,0,0,,0,31.5,161.4166667,524.5,6%,31%
10/2/2020,RAM,2135,2777256,1300.822482,464.6600001,490.0000001,0.948285714,0,0,,0,9.5,233,808,1%,29%
10/2/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,9.5,68.5,175.75,5%,39%
10/2/2020,RIS,2221,1369066,616.4187303,357.2491667,344.65,1.03655641,0,0,,7.433333333,41.11666667,303.6333333,776,5%,39%
10/2/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,4.6,31.5,218.35,511.75,6%,43%
10/2/2020,WISE,6377,4155630,651.6590873,1470.531667,1528.683333,0.961959639,0,0,,5.766666667,113.3333333,727.4333333,2246.333333,5%,32%
10/3/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
10/3/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
10/3/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
10/3/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
10/3/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
