campaign,actual_effective_date,original_submit_date,Month,status,volume,volume_per_day,aht,ot_hrs_per_wk,attrition_headcount,new_hire_headcount,service_level,business_days,total_staff_fte,online_production_fte
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-03,Implemented,135115,6434.047619,570,,16,,,21,318,185
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-04,Implemented,130613,6219.666667,559,,16,,,21,302,175
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-05,Implemented,124114,5396.26087,544,,16,,,23,286,149
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-06,Implemented,128585,6123.095238,552,,16,,,21,290,171
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-07,Implemented,129215,6153.095238,564,,16,,,21,301,175
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-08,Implemented,130617,5679,563,,16,,,23,305,162
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-09,Implemented,110334,5807.052632,556,,16,,,19,309,163
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-10,Implemented,115325,5014.130435,561,,14,,,23,315,143
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-11,Implemented,127859,6088.52381,559,,11,,,21,304,172
WISE,11/10/2017 0:00,11/10/2017 0:00,'2018-12,Implemented,112716,5635.8,559,,11,,,20,293,159
WISE,12/4/2017 0:00,12/4/2017 0:00,'2017-12,Implemented,138673,6933.65,600,,10,,,20,326,209
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-01,Implemented,132460,6307.619048,561,,16,,,21,325,179
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-02,Implemented,115323,6069.631579,568,,17,,,19,323,174
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-03,Implemented,135115,6434.047619,570,,16,,,21,322,185
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-04,Implemented,130613,6219.666667,559,,16,,,21,306,175
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-05,Implemented,124114,5396.26087,544,,16,,,23,290,149
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-06,Implemented,128585,6123.095238,552,,16,,,21,294,171
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-07,Implemented,129215,6153.095238,564,,16,,,21,305,175
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-08,Implemented,130617,5679,563,,16,,,23,309,162
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-09,Implemented,110334,5807.052632,556,,16,,,19,313,163
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-10,Implemented,115325,5014.130435,561,,14,,,23,319,143
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-11,Implemented,127859,6088.52381,559,,11,,,21,308,172
WISE,12/4/2017 0:00,12/4/2017 0:00,'2018-12,Implemented,112716,5635.8,559,,11,,,20,297,159
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-01,Implemented,132460,6307.619048,615,,16,,,21,325,195
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-02,Implemented,115323,6069.631579,613,,17,,,19,323,187
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-03,Implemented,135115,6434.047619,610,,16,,,21,322,197
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-04,Implemented,130613,6219.666667,604,,16,,,21,306,189
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-05,Implemented,124114,5396.26087,600,,16,,,23,290,164
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-06,Implemented,128585,6123.095238,597,,16,,,21,294,184
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-07,Implemented,129215,6153.095238,609,,16,,,21,305,189
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-08,Implemented,130617,5679,608,,16,,,23,309,174
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-09,Implemented,110334,5807.052632,601,,16,,,19,313,176
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-10,Implemented,115325,5014.130435,606,,14,,,23,319,154
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-11,Implemented,127859,6088.52381,604,,11,,,21,308,185
WISE,1/1/2018 0:00,1/1/2018 0:00,'2018-12,Implemented,112716,5635.8,604,,11,,,20,297,172
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-02,Implemented,128787,6778.263158,613,,17,,,19,326,229
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-03,Implemented,145306,6919.333333,610,,16,,,21,310,233
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-04,Implemented,140278,6679.904762,604,,16,,,21,294,223
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-05,Implemented,133021,5783.521739,600,,16,,,23,278,193
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-06,Implemented,128585,6123.095238,575,,16,,,21,322,196
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-07,Implemented,129215,6153.095238,561,,16,,,21,306,192
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-08,Implemented,130617,5679,560,,16,,,23,310,178
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-09,Implemented,110334,5807.052632,556,,16,,,19,334,180
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-10,Implemented,115325,5014.130435,561,,13,,,23,321,158
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-11,Implemented,127859,6088.52381,555,,10,,,21,311,188
WISE,2/5/2018 0:00,2/5/2018 0:00,'2018-12,Implemented,112716,5635.8,552,,9,,,20,302,174
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-02,Implemented,134860,7097.894737,613,,17,,,19,341,242
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-03,Implemented,152175,7246.428571,610,,16,,,21,326,246
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-04,Implemented,146890,6994.761905,604,,16,,,21,310,235
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-05,Implemented,133021,5783.521739,600,,16,,,23,294,195
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-06,Implemented,128585,6123.095238,575,,16,,,21,338,198
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-07,Implemented,129215,6153.095238,561,,16,,,21,322,194
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-08,Implemented,130617,5679,560,,16,,,23,326,179
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-09,Implemented,110334,5807.052632,556,,16,,,19,350,182
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-10,Implemented,115325,5014.130435,561,,13,,,23,337,160
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-11,Implemented,127859,6088.52381,555,,10,,,21,327,190
WISE,2/22/2018 0:00,2/22/2018 0:00,'2018-12,Implemented,112716,5635.8,552,,9,,,20,318,176
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-03,Implemented,152175,7246.428571,580,,16,,,21,319,234
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-04,Implemented,146890,6994.761905,575,,16,,,21,303,224
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-05,Implemented,133021,5783.521739,575,,16,,,23,287,187
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-06,Implemented,128585,6123.095238,575,,16,,,21,331,198
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-07,Implemented,129215,6153.095238,561,,16,,,21,315,194
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-08,Implemented,130617,5679,560,,16,,,23,319,179
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-09,Implemented,110334,5807.052632,556,,16,,,19,343,182
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-10,Implemented,115325,5014.130435,561,,13,,,23,330,160
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-11,Implemented,127859,6088.52381,555,,10,,,21,320,190
WISE,3/8/2018 0:00,3/8/2018 0:00,'2018-12,Implemented,112716,5635.8,552,,9,,,20,311,176
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-04,Implemented,146890,6994.761905,575,,16,,,21,317,216
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-05,Implemented,133021,5783.521739,575,,16,,,23,301,169
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-06,Implemented,128585,6123.095238,575,,16,,,21,325,179
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-07,Implemented,129215,6153.095238,561,,16,,,21,329,187
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-08,Implemented,130617,5679,560,,16,,,23,313,162
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-09,Implemented,110334,5807.052632,556,,16,,,19,313,165
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-10,Implemented,115325,5014.130435,561,,12,,,23,323,154
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-11,Implemented,127859,6088.52381,555,,6,,,21,317,172
WISE,3/29/2018 0:00,3/29/2018 0:00,'2018-12,Implemented,112716,5635.8,552,,5,,,20,312,159
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-05,Implemented,133021,5783.521739,575,,16,,,23,297,169
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-06,Implemented,128585,6123.095238,575,,16,,,21,321,178
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-07,Implemented,144215,6867.380952,561,,16,,,21,325,207
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-08,Implemented,145617,6331.173913,560,,16,,,23,309,179
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-09,Implemented,125334,6596.526316,556,,16,,,19,309,185
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-10,Implemented,130325,5666.304348,561,,12,,,23,319,173
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-11,Implemented,142859,6802.809524,555,,6,,,21,313,190
WISE,5/3/2018 0:00,5/3/2018 0:00,'2018-12,Implemented,127716,6385.8,552,,5,,,20,308,178
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-06,Implemented,128585,6123.095238,575,,16,,,21,322,188
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-07,Implemented,144215,6867.380952,561,,16,,,21,326,205
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-08,Implemented,145617,6331.173913,560,,16,,,23,310,189
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-09,Implemented,125334,6596.526316,556,,16,,,19,310,196
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-10,Implemented,130325,5666.304348,561,,12,,,23,325,171
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-11,Implemented,142859,6802.809524,555,,8,,,21,317,201
WISE,6/1/2018 0:00,6/1/2018 0:00,'2018-12,Implemented,127716,6385.8,552,,7,,,20,310,188
WISE,7/5/2018 0:00,7/5/2018 0:00,'2018-07,Implemented,173057,8240.809524,562,,22,,,21,307,246
WISE,7/5/2018 0:00,7/5/2018 0:00,'2018-08,Implemented,160558,6980.782609,562,,22,,,23,318,210
WISE,7/5/2018 0:00,7/5/2018 0:00,'2018-09,Implemented,125334,6596.526316,550,,22,,,19,334,195
WISE,7/5/2018 0:00,7/5/2018 0:00,'2018-10,Implemented,130325,5666.304348,550,,16,,,23,337,169
WISE,7/5/2018 0:00,7/5/2018 0:00,'2018-11,Implemented,142859,6802.809524,550,,13,,,21,343,200
WISE,7/5/2018 0:00,7/5/2018 0:00,'2018-12,Implemented,127716,6385.8,550,,13,,,20,330,189
WISE,8/3/2018 0:00,8/3/2018 0:00,'2018-08,Implemented,154136,6701.565217,575,,22,,,23,320,206
WISE,8/3/2018 0:00,8/3/2018 0:00,'2018-09,Implemented,132395,6968.157895,575,,22,,,19,328,214
WISE,8/3/2018 0:00,8/3/2018 0:00,'2018-10,Implemented,155778,6772.956522,550,,22,,,23,316,199
WISE,8/3/2018 0:00,8/3/2018 0:00,'2018-11,Implemented,141488,6737.52381,550,,14,,,21,310,198
WISE,8/3/2018 0:00,8/3/2018 0:00,'2018-12,Implemented,128800,6440,550,,13,,,20,297,190
WISE,9/6/2018 0:00,9/6/2018 0:00,'2018-09,Implemented,132395,6968.157895,575,,22,,,19,338,212
WISE,9/6/2018 0:00,9/6/2018 0:00,'2018-10,Implemented,155778,6772.956522,570,,22,,,23,328,25
WISE,9/6/2018 0:00,9/6/2018 0:00,'2018-11,Implemented,141488,6737.52381,570,,14,,,21,323,204
WISE,9/6/2018 0:00,9/6/2018 0:00,'2018-12,Implemented,128800,6440,550,,13,,,20,310,189
WISE,11/1/2018 0:00,11/1/2018 0:00,'2018-11,Implemented,141488,6737.52381,570,,14,,,21,318,214
WISE,11/1/2018 0:00,11/1/2018 0:00,'2018-12,Implemented,128800,6440,550,,13,,,20,305,198
WISE,11/8/2018 0:00,11/8/2018 0:00,'2018-11,Implemented,141488,6737.52381,570,,14,,,21,328,209
WISE,11/8/2018 0:00,11/8/2018 0:00,'2018-12,Implemented,128800,6440,550,,13,,,20,315,194
WISE,12/3/2018 0:00,12/3/2018 0:00,'2018-12,Implemented,128800,6440,550,,13,,,20,315,194
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-01,Implemented,165502,7881.047619,573,,18,,,21,312,217
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-02,Implemented,128563,6766.473684,556,,16,,,19,313,189
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-03,Implemented,144237,6868.428571,555,,23,,,21,306,184
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-04,Implemented,147217,7010.333333,539,,24,,,21,299,177
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-05,Implemented,150363,6834.681818,541,,22,,,22,299,171
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-06,Implemented,136023,6801.15,541,,30,,,20,297,169
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-07,Implemented,142912,6496,539,,22,,,22,293,178
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-08,Implemented,145059,6593.590909,541,,11,,,22,295,173
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-09,Implemented,123878,6193.9,541,,11,,,20,293,168
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-10,Implemented,135262,5880.956522,542,,10,,,23,288,140
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-11,Implemented,125540,6277,542,,9,,,20,285,166
WISE,12/3/2018 0:00,12/3/2018 0:00,'2019-12,Implemented,108039,5144.714286,550,,9,0,0,21,275,166
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-01,Implemented,165502,7881.047619,573,,18,,,21,302,210
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-02,Implemented,128563,6766.473684,556,,16,,,19,303,183
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-03,Implemented,144237,6868.428571,555,,23,,,21,296,178
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-04,Implemented,147217,7010.333333,539,,24,,,21,289,171
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-05,Implemented,150363,6834.681818,541,,22,,,22,289,165
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-06,Implemented,136023,6801.15,541,,30,,,20,287,162
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-07,Implemented,142912,6496,539,,22,,,22,283,172
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-08,Implemented,145059,6593.590909,541,,11,,,22,285,166
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-09,Implemented,123878,6193.9,541,,11,,,20,283,162
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-10,Implemented,135262,5880.956522,542,,10,,,23,278,134
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-11,Implemented,125540,6277,542,,9,,,20,274,160
WISE,12/27/2018 0:00,12/27/2018 0:00,'2019-12,Implemented,114282,5442,550,,9,0,0,21,265,160
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-01,Implemented,165502,7881.047619,573,,18,,,21,269,186
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-02,Implemented,128563,6766.473684,556,,16,,,19,270,162
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-03,Implemented,144237,6868.428571,555,,23,,,21,263,157
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-04,Implemented,147217,7010.333333,539,,24,,,21,256,150
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-05,Implemented,150363,6834.681818,541,,22,,,22,256,144
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-06,Implemented,136023,6801.15,541,,30,,,20,254,141
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-07,Implemented,142912,6496,539,,22,,,22,250,151
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-08,Implemented,145059,6593.590909,541,,11,,,22,252,146
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-09,Implemented,123878,6193.9,541,,11,,,20,250,142
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-10,Implemented,135262,5880.956522,542,,10,,,23,245,113
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-11,Implemented,125540,6277,542,,9,,,20,241,139
WISE,1/8/2019 0:00,1/8/2019 0:00,'2019-12,Implemented,114282,5442,550,,9,0,0,21,232,140
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-02,Implemented,128563,6766.473684,556,,22,,,19,278,166
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-03,Implemented,144237,6868.428571,555,,24,,,21,274,162
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-04,Implemented,147217,7010.333333,539,,24,,,21,276,159
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-05,Implemented,150363,6834.681818,541,,24,,,22,279,159
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-06,Implemented,136023,6801.15,541,,35,,,20,273,153
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-07,Implemented,142912,6496,539,,22,,,22,266,161
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-08,Implemented,145059,6593.590909,541,,11,,,22,268,156
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-09,Implemented,123878,6193.9,541,,11,,,20,266,152
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-10,Implemented,135262,5880.956522,542,,10,,,23,261,123
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-11,Implemented,125540,6277,542,,9,,,20,257,149
WISE,2/4/2019 0:00,2/4/2019 0:00,'2019-12,Implemented,114282,5442,550,,9,0,0,21,248,149
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-02,Implemented,128563,6766.473684,556,,22,,,19,278,166
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-03,Implemented,144237,6868.428571,555,,24,,,21,274,162
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-04,Implemented,147217,7010.333333,539,,24,,,21,276,159
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-05,Implemented,150363,6834.681818,541,,24,,,22,279,159
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-06,Implemented,136023,6801.15,541,,35,,,20,273,153
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-07,Implemented,142912,6496,539,,22,,,22,266,161
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-08,Implemented,145059,6593.590909,541,,11,,,22,268,156
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-09,Implemented,123878,6193.9,541,,11,,,20,266,152
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-10,Implemented,135262,5880.956522,542,,10,,,23,261,123
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-11,Implemented,125540,6277,542,,9,,,20,257,149
WISE,2/12/2019 0:00,2/12/2019 0:00,'2019-12,Implemented,114282,5442,550,,9,0,0,21,248,149
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-04,Implemented,136644,6506.857143,539,,22,,,21,270,191
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-05,Implemented,139847,6356.681818,580,,22,,,22,284,200
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-06,Implemented,125707,6285.35,580,,45,,,20,295,190
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-07,Implemented,131792,5990.545455,570,,22,,,22,304,195
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-08,Implemented,133384,6062.909091,541,,18,,,22,303,177
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-09,Implemented,114187,5709.35,541,,16,,,20,294,176
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-10,Implemented,123474,5368.434783,542,,14,,,23,290,158
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-11,Implemented,114690,5734.5,542,,15,,,20,287,168
WISE,4/8/2019 0:00,4/8/2019 0:00,'2019-12,Implemented,104569,4979.47619,550,,15,0,0,21,272,164
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-05,Implemented,139847,6356.681818,580,,22,,,22,301,211
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-06,Implemented,135157,6757.85,580,,45,,,20,312,201
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-07,Implemented,141664,6439.272727,570,,22,,,22,317,206
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-08,Implemented,145929,6633.136364,541,,20,,,22,315,182
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-09,Implemented,124968,6248.4,541,,20,,,20,320,184
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-10,Implemented,140986,6129.826087,542,,20,,,23,328,178
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-11,Implemented,130843,6542.15,542,,20,,,20,324,191
WISE,5/7/2019 0:00,5/7/2019 0:00,'2019-12,Implemented,114402,5447.714286,550,,20,0,0,21,304,184
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-06,Implemented,135157,6757.85,580,,45,,,20,309,205
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-07,Implemented,141664,6439.272727,570,,22,,,22,304,200
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-08,Implemented,145929,6633.136364,541,,20,,,22,300,184
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-09,Implemented,124968,6248.4,541,,20,,,20,291,187
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-10,Implemented,140986,6129.826087,542,,20,,,23,271,163
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-11,Implemented,130843,6542.15,542,,19,,,20,259,176
WISE,6/10/2019 0:00,6/10/2019 0:00,'2019-12,Implemented,114402,5447.714286,550,,17,0,0,21,248,169
WISE,7/5/2019 0:00,7/5/2019 0:00,'2019-07,Implemented,141664,6439.272727,570,,22,,,22,298,197
WISE,7/5/2019 0:00,7/5/2019 0:00,'2019-08,Implemented,145929,6633.136364,541,,20,,,22,294,180
WISE,7/5/2019 0:00,7/5/2019 0:00,'2019-09,Implemented,124968,6248.4,541,,20,,,20,285,184
WISE,7/5/2019 0:00,7/5/2019 0:00,'2019-10,Implemented,140986,6129.826087,542,,20,,,23,265,159
WISE,7/5/2019 0:00,7/5/2019 0:00,'2019-11,Implemented,130843,6542.15,542,,19,,,20,253,172
WISE,7/5/2019 0:00,7/5/2019 0:00,'2019-12,Implemented,114402,5447.714286,550,,17,0,0,21,242,146
WISE,8/6/2019 0:00,8/6/2019 0:00,'2019-08,Implemented,137124,6232.909091,541,,20,,,22,293,191
WISE,8/6/2019 0:00,8/6/2019 0:00,'2019-09,Implemented,116681,5834.05,541,,20,,,20,281,178
WISE,8/6/2019 0:00,8/6/2019 0:00,'2019-10,Implemented,139212,6052.695652,542,,20,,,23,270,176
WISE,8/6/2019 0:00,8/6/2019 0:00,'2019-11,Implemented,124237,6211.85,542,,19,,,20,269,187
WISE,8/6/2019 0:00,8/6/2019 0:00,'2019-12,Implemented,114402,5447.714286,548,,17,0,0,21,262,183
WISE,9/5/2019 0:00,9/5/2019 0:00,'2019-09,Implemented,124968,6248.4,541,,20,,,20,288,183
WISE,9/5/2019 0:00,9/5/2019 0:00,'2019-10,Implemented,140986,6129.826087,542,,20,,,23,277,180
WISE,9/5/2019 0:00,9/5/2019 0:00,'2019-11,Implemented,130843,6542.15,542,,20,,,20,275,191
WISE,9/5/2019 0:00,9/5/2019 0:00,'2019-12,Implemented,114402,5447.714286,548,,18,0,0,21,265,186
WISE,10/1/2019 0:00,10/1/2019 0:00,'2019-10,Implemented,140986,6129.826087,542,,20,,,23,276,183
WISE,10/1/2019 0:00,10/1/2019 0:00,'2019-11,Implemented,130843,6542.15,542,,20,,,20,273,192
WISE,10/1/2019 0:00,10/1/2019 0:00,'2019-12,Implemented,114402,5447.714286,550,,20,0,0,21,261,160
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-01,Implemented,143785,6846.92,595,,11,42,,21,295,196.5165625
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-02,Implemented,134058,7055.662105,595,,11,0,,19,289.5,192.6899123
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-03,Implemented,139822,6658.171429,593,,12,40,,21,313,193.6784291
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-04,Implemented,138602,6600.08,595,,17,0,,21,310.5,227.3992272
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-05,Implemented,126268,5739.447273,595,,17,18,,22,295.5,176.9529226
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-06,Implemented,133666,6365.042857,595,,17,38,,21,306.5,186.4508615
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-07,Implemented,141797,6752.220476,545,,17,5,,21,310,190.9331944
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-08,Implemented,149106,6482.861304,545,,17,20,,23,311.5,177.4355072
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-09,Implemented,130745,6881.318063,545,,17,33,,19,327,180.013898
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-10,Implemented,141846,6167.222429,545,,17,13,,23,333,220.7798147
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-11,Implemented,157312,7491.056066,600,,12,10,,21,333,223.7833135
WISE,10/21/2019 0:00,10/21/2019 0:00,'2017-12,Implemented,138673,6933.669795,600,,10,0,,20,331,219.6692708
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-01,Implemented,147924,7044.004524,615,,16,12,,21,329,245.9772817
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-02,Implemented,134860,7097.886632,580,,17,14,,19,333.5,222.5550219
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-03,Implemented,152175,7246.408524,580,,16,1,,21,331.5,219.4094643
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-04,Implemented,147354,7016.855634,575,,16,0,,21,315,219.7070437
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-05,Implemented,133021,6046.387955,575,,16,1,,22,295.5,192.380303
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-06,Implemented,150644,7173.52381,562,,22,38,,21,293,195.0042857
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-07,Implemented,173057,8240.809524,562,,22,16,,21,301,234.8385913
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-08,Implemented,154136,6701.552174,575,,22,41,,23,313.5,196.943913
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-09,Implemented,132395,6968.173684,575,,22,37,,19,325.5,206.779693
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-10,Implemented,155778,6772.947826,570,,22,10,,23,328,230.7089674
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-11,Implemented,141488,6737.538095,570,,20,6,,21,321,197.16
WISE,10/21/2019 0:00,10/21/2019 0:00,'2018-12,Implemented,128800,6440.005,550,,13,0,,20,307.5,190.65
